LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1733303881.210308,345903.000,54351,3,AY,1,100,0.094
1733303881.250308,345943.000,54351,3,AY,1,100,0.088
1733303881.290308,345983.000,54366,2,AY,1,100,0.088
1733303881.330308,346023.000,54366,2,AY,1,100,0.085
1733303881.370308,346063.000,54385,3,AY,1,100,0.092
1733303881.410308,346103.000,54385,3,AY,1,100,0.087
1733303881.450308,346143.000,54385,3,AY,1,100,0.095
1733303881.490309,346183.000,54404,2,AY,1,100,0.081
1733303881.530308,346223.000,54404,2,AY,1,100,0.085
1733303881.570309,346263.000,54420,3,AY,1,100,0.081
1733303881.610309,346303.000,54420,3,AY,1,100,0.087
1733303881.650309,346343.000,54420,3,AY,1,100,0.087
1733303881.685976,346378.667,54435,3,AY,1,100,0.085
1733303881.721642,346414.333,54435,3,AY,1,100,0.088
1733303881.757309,346450.000,54435,3,AY,1,100,0.096
1733303881.797309,346490.000,54452,2,AY,1,100,0.082
1733303881.837309,346530.000,54452,2,AY,1,100,0.098
1733303881.877310,346570.000,54469,3,AY,1,100,0.094
1733303881.917310,346610.000,54469,3,AY,1,100,0.078
1733303881.957310,346650.000,54469,3,AY,1,100,0.097
1733303881.997310,346690.000,54485,2,AY,1,100,0.098
1733303882.037310,346730.000,54485,2,AY,1,100,0.081
1733303882.077310,346770.000,54501,3,AY,1,100,0.087
1733303882.117310,346810.000,54501,3,AY,1,100,0.099
1733303882.157310,346850.000,54501,3,AY,1,100,0.088
1733303882.197310,346890.000,54517,2,AY,1,100,0.083
1733303882.237311,346930.000,54517,2,AY,1,100,0.097
1733303882.277311,346970.000,54536,3,AY,1,100,0.086
1733303882.317311,347010.000,54536,3,AY,1,100,0.094
1733303882.357311,347050.000,54536,3,AY,1,100,0.087
1733303882.397311,347090.000,54553,2,AY,1,100,0.092
1733303882.437311,347130.000,54553,2,AY,1,100,0.094
1733303882.477311,347170.000,54568,3,AY,1,100,0.096
1733303882.517311,347210.000,54568,3,AY,1,100,0.082
1733303882.557312,347250.000,54568,3,AY,1,100,0.097
1733303882.597312,347290.000,54584,2,AY,1,100,0.090
1733303882.637312,347330.000,54584,2,AY,1,100,0.088
1733303882.677312,347370.000,54601,3,AY,1,100,0.093
1733303882.717312,347410.000,54601,3,AY,1,100,0.094
1733303882.757312,347450.000,54601,3,AY,1,100,0.088
1733303882.797312,347490.000,54618,3,AY,1,100,0.089
1733303882.837312,347530.000,54618,3,AY,1,100,0.087
1733303882.877312,347570.000,54618,3,AY,1,100,0.086
1733303882.917313,347610.000,54634,2,AY,1,100,0.082
1733303882.957313,347650.000,54634,2,AY,1,100,0.091
1733303882.997313,347690.000,54649,3,AY,1,100,0.103
1733303883.037313,347730.000,54649,3,AY,1,100,0.087
1733303883.077313,347770.000,54649,3,AY,1,100,0.075
1733303883.116813,347809.500,54669,2,AY,1,100,0.090
1733303883.156313,347849.000,54669,2,AY,1,100,0.094
1733303883.196313,347889.000,54685,3,AY,1,100,0.083
1733303883.236314,347929.000,54685,3,AY,1,100,0.091
1733303883.276314,347969.000,54685,3,AY,1,100,0.094
1733303883.311980,348004.667,54702,3,AY,1,100,0.083
1733303883.347647,348040.333,54702,3,AY,1,100,0.092
1733303883.383314,348076.000,54702,3,AY,1,100,0.097
1733303883.423314,348116.000,54717,2,AY,1,100,0.093
1733303883.463314,348156.000,54717,2,AY,1,100,0.081
1733303883.503314,348196.000,54734,3,AY,1,100,0.096
1733303883.543314,348236.000,54734,3,AY,1,100,0.095
1733303883.583315,348276.000,54734,3,AY,1,100,0.099
1733303883.623315,348316.000,54750,2,AY,1,100,0.085
1733303883.663315,348356.000,54750,2,AY,1,100,0.094
1733303883.703315,348396.000,54768,3,AY,1,100,0.094
1733303883.743315,348436.000,54768,3,AY,1,100,0.086
1733303883.783315,348476.000,54768,3,AY,1,100,0.088
1733303883.823315,348516.000,54782,2,AY,1,100,0.094
1733303883.863315,348556.000,54782,2,AY,1,100,0.088
1733303883.903316,348596.000,54799,3,AY,1,100,0.102
1733303883.943316,348636.000,54799,3,AY,1,100,0.084
1733303883.983316,348676.000,54799,3,AY,1,100,0.082
1733303884.023316,348716.000,54815,2,AY,1,100,0.094
1733303884.063316,348756.000,54815,2,AY,1,100,0.094
1733303884.103316,348796.000,54835,3,AY,1,100,0.084
1733303884.143316,348836.000,54835,3,AY,1,100,0.074
1733303884.183316,348876.000,54835,3,AY,1,100,0.101
1733303884.223316,348916.000,54849,2,AY,1,100,0.086
1733303884.263317,348956.000,54849,2,AY,1,100,0.080
1733303884.303317,348996.000,54866,3,AY,1,100,0.095
1733303884.343317,349036.000,54866,3,AY,1,100,0.092
1733303884.383317,349076.000,54866,3,AY,1,100,0.093
1733303884.423317,349116.000,54883,3,AY,1,100,0.078
1733303884.463317,349156.000,54883,3,AY,1,100,0.086
1733303884.503317,349196.000,54883,3,AY,1,100,0.100
1733303884.543317,349236.000,54900,2,AY,1,100,0.092
1733303884.583318,349276.000,54900,2,AY,1,100,0.085
1733303884.623318,349316.000,54914,3,AY,1,100,0.089
1733303884.663318,349356.000,54914,3,AY,1,100,0.085
1733303884.703318,349396.000,54914,3,AY,1,100,0.092
1733303884.738985,349431.667,54932,3,AY,1,100,0.089
1733303884.774652,349467.333,54932,3,AY,1,100,0.072
1733303884.810318,349503.000,54932,3,AY,1,100,0.089
1733303884.850318,349543.000,54950,2,AY,1,100,0.095
1733303884.890318,349583.000,54950,2,AY,1,100,0.083
1733303884.930319,349623.000,54967,3,AY,1,100,0.086
1733303884.970319,349663.000,54967,3,AY,1,100,0.092
1733303885.010319,349703.000,54967,3,AY,1,100,0.097
1733303885.050319,349743.000,54984,2,AY,1,100,0.084
1733303885.090319,349783.000,54984,2,AY,1,100,0.086
1733303885.130319,349823.000,55006,4,AY,1,100,0.097
1733303885.170319,349863.000,55006,4,AY,1,100,0.097
1733303885.210319,349903.000,55006,4,AY,1,100,0.085
1733303885.250319,349943.000,55006,4,AY,1,100,0.098
1733303885.290320,349983.000,55020,2,AY,1,100,0.096
1733303885.330320,350023.000,55020,2,AY,1,100,0.086
1733303885.370320,350063.000,55038,3,AY,1,100,0.090
1733303885.410320,350103.000,55038,3,AY,1,100,0.091
1733303885.450320,350143.000,55038,3,AY,1,100,0.083
1733303885.490320,350183.000,55054,3,AY,1,100,0.080
1733303885.530320,350223.000,55054,3,AY,1,100,0.085
1733303885.570320,350263.000,55054,3,AY,1,100,0.096
1733303885.610321,350303.000,55071,2,AY,1,100,0.090
1733303885.650321,350343.000,55071,2,AY,1,100,0.086
1733303885.690321,350383.000,55087,3,AY,1,100,0.099
1733303885.730321,350423.000,55087,3,AY,1,100,0.097
1733303885.770321,350463.000,55087,3,AY,1,100,0.090
1733303885.810321,350503.000,55105,2,AY,1,100,0.083
1733303885.850321,350543.000,55105,2,AY,1,100,0.083
1733303885.890321,350583.000,55121,3,AY,1,100,0.090
1733303885.930321,350623.000,55121,3,AY,1,100,0.087
1733303885.970322,350663.000,55121,3,AY,1,100,0.094
1733303886.010322,350703.000,55138,2,AY,1,100,0.088
1733303886.050322,350743.000,55138,2,AY,1,100,0.081
1733303886.090322,350783.000,55154,3,AY,1,100,0.099
1733303886.130322,350823.000,55154,3,AY,1,100,0.100
1733303886.170322,350863.000,55154,3,AY,1,100,0.088
1733303886.210322,350903.000,55170,2,AY,1,100,0.100
1733303886.250322,350943.000,55170,2,AY,1,100,0.102
1733303886.290323,350983.000,55186,3,AY,1,100,0.086
1733303886.330323,351023.000,55186,3,AY,1,100,0.102
1733303886.370323,351063.000,55186,3,AY,1,100,0.099
1733303886.405656,351098.333,55204,3,AY,1,100,0.087
1733303886.440990,351133.667,55204,3,AY,1,100,0.107
1733303886.476323,351169.000,55204,3,AY,1,100,0.087
1733303886.516323,351209.000,55222,2,AY,1,100,0.090
1733303886.556323,351249.000,55222,2,AY,1,100,0.109
1733303886.596323,351289.000,55239,3,AY,1,100,0.097
1733303886.636323,351329.000,55239,3,AY,1,100,0.089
1733303886.676324,351369.000,55239,3,AY,1,100,0.097
1733303886.716324,351409.000,55256,2,AY,1,100,0.098
1733303886.756324,351449.000,55256,2,AY,1,100,0.084
1733303886.796324,351489.000,55273,3,AY,1,100,0.085
1733303886.836324,351529.000,55273,3,AY,1,100,0.095
1733303886.876324,351569.000,55273,3,AY,1,100,0.102
1733303886.916324,351609.000,55289,2,AY,1,100,0.095
1733303886.956325,351649.000,55289,2,AY,1,100,0.087
1733303886.996325,351689.000,55304,3,AY,1,100,0.100
1733303887.036325,351729.000,55304,3,AY,1,100,0.095
1733303887.076325,351769.000,55304,3,AY,1,100,0.087
1733303887.116325,351809.000,55321,3,AY,1,100,0.091
1733303887.156325,351849.000,55321,3,AY,1,100,0.098
1733303887.196325,351889.000,55321,3,AY,1,100,0.078
1733303887.236325,351929.000,55338,2,AY,1,100,0.088
1733303887.276325,351969.000,55338,2,AY,1,100,0.107
1733303887.316325,352009.000,55354,3,AY,1,100,0.097
1733303887.356326,352049.000,55354,3,AY,1,100,0.085
1733303887.396326,352089.000,55354,3,AY,1,100,0.093
1733303887.436326,352129.000,55370,2,AY,1,100,0.091
1733303887.476326,352169.000,55370,2,AY,1,100,0.098
1733303887.516326,352209.000,55388,3,AY,1,100,0.084
1733303887.556326,352249.000,55388,3,AY,1,100,0.100
1733303887.596326,352289.000,55388,3,AY,1,100,0.103
1733303887.636327,352329.000,55405,2,AY,1,100,0.099
1733303887.676327,352369.000,55405,2,AY,1,100,0.091
1733303887.716327,352409.000,55422,3,AY,1,100,0.088
1733303887.756327,352449.000,55422,3,AY,1,100,0.105
1733303887.796327,352489.000,55422,3,AY,1,100,0.101
1733303887.831994,352524.667,55437,3,AY,1,100,0.083
1733303887.867661,352560.333,55437,3,AY,1,100,0.096
1733303887.903327,352596.000,55437,3,AY,1,100,0.098
1733303887.943327,352636.000,55453,2,AY,1,100,0.107
1733303887.983327,352676.000,55453,2,AY,1,100,0.090
1733303888.023328,352716.000,55470,3,AY,1,100,0.095
1733303888.063328,352756.000,55470,3,AY,1,100,0.098
1733303888.103328,352796.000,55470,3,AY,1,100,0.095
1733303888.143328,352836.000,55487,2,AY,1,100,0.096
1733303888.183328,352876.000,55487,2,AY,1,100,0.091
1733303888.223328,352916.000,55503,3,AY,1,100,0.084
1733303888.263328,352956.000,55503,3,AY,1,100,0.089
1733303888.303329,352996.000,55503,3,AY,1,100,0.104
1733303888.343328,353036.000,55518,2,AY,1,100,0.088
1733303888.383329,353076.000,55518,2,AY,1,100,0.085
1733303888.423329,353116.000,55538,3,AY,1,100,0.101
1733303888.463329,353156.000,55538,3,AY,1,100,0.092
1733303888.503329,353196.000,55538,3,AY,1,100,0.085
1733303888.543329,353236.000,55554,2,AY,1,100,0.090
1733303888.583329,353276.000,55554,2,AY,1,100,0.093
1733303888.623329,353316.000,55571,3,AY,1,100,0.093
1733303888.663330,353356.000,55571,3,AY,1,100,0.096
1733303888.703330,353396.000,55571,3,AY,1,100,0.091
1733303888.743330,353436.000,55586,2,AY,1,100,0.093
1733303888.783330,353476.000,55586,2,AY,1,100,0.094
1733303888.823330,353516.000,55603,3,AY,1,100,0.095
1733303888.863330,353556.000,55603,3,AY,1,100,0.103
1733303888.903330,353596.000,55603,3,AY,1,100,0.094
1733303888.943330,353636.000,55619,3,AY,1,100,0.094
1733303888.983330,353676.000,55619,3,AY,1,100,0.097
1733303889.023330,353716.000,55619,3,AY,1,100,0.099
1733303889.063331,353756.000,55637,2,AY,1,100,0.097
1733303889.103331,353796.000,55637,2,AY,1,100,0.099
1733303889.143331,353836.000,55653,3,AY,1,100,0.092
1733303889.183331,353876.000,55653,3,AY,1,100,0.085
1733303889.223331,353916.000,55653,3,AY,1,100,0.103
1733303889.263331,353956.000,55670,2,AY,1,100,0.101
1733303889.303331,353996.000,55670,2,AY,1,100,0.083
1733303889.343332,354036.000,55686,3,AY,1,100,0.091
1733303889.383332,354076.000,55686,3,AY,1,100,0.093
1733303889.423332,354116.000,55686,3,AY,1,100,0.088
1733303889.458665,354151.333,55704,3,AY,1,100,0.086
1733303889.493999,354186.667,55704,3,AY,1,100,0.104
1733303889.529332,354222.000,55704,3,AY,1,100,0.093
1733303889.569332,354262.000,55718,2,AY,1,100,0.096
1733303889.609332,354302.000,55718,2,AY,1,100,0.091
1733303889.649332,354342.000,55735,3,AY,1,100,0.091
1733303889.689332,354382.000,55735,3,AY,1,100,0.087
1733303889.729333,354422.000,55735,3,AY,1,100,0.093
1733303889.769333,354462.000,55752,2,AY,1,100,0.088
1733303889.809333,354502.000,55752,2,AY,1,100,0.092
1733303889.849333,354542.000,55769,3,AY,1,100,0.087
1733303889.889333,354582.000,55769,3,AY,1,100,0.098
1733303889.929333,354622.000,55769,3,AY,1,100,0.099
1733303889.969333,354662.000,55783,2,AY,1,100,0.097
1733303890.009333,354702.000,55783,2,AY,1,100,0.095
1733303890.049334,354742.000,55801,3,AY,1,100,0.094
1733303890.089334,354782.000,55801,3,AY,1,100,0.093
1733303890.129334,354822.000,55801,3,AY,1,100,0.103
1733303890.169334,354862.000,55819,2,AY,1,100,0.089
1733303890.209334,354902.000,55819,2,AY,1,100,0.083
1733303890.249334,354942.000,55839,4,AY,1,100,0.096
1733303890.289334,354982.000,55839,4,AY,1,100,0.096
1733303890.329334,355022.000,55839,4,AY,1,100,0.083
1733303890.369334,355062.000,55839,4,AY,1,100,0.095
1733303890.409335,355102.000,55856,3,AY,1,100,0.094
1733303890.449335,355142.000,55856,3,AY,1,100,0.088
1733303890.489335,355182.000,55856,3,AY,1,100,0.099
1733303890.529335,355222.000,55873,2,AY,1,100,0.103
1733303890.569335,355262.000,55873,2,AY,1,100,0.091
1733303890.609335,355302.000,55887,3,AY,1,100,0.087
1733303890.649335,355342.000,55887,3,AY,1,100,0.093
1733303890.689335,355382.000,55887,3,AY,1,100,0.097
1733303890.729336,355422.000,55905,2,AY,1,100,0.093
1733303890.769336,355462.000,55905,2,AY,1,100,0.091
1733303890.809336,355502.000,55921,3,AY,1,100,0.088
1733303890.849336,355542.000,55921,3,AY,1,100,0.085
1733303890.889336,355582.000,55921,3,AY,1,100,0.090
1733303890.925003,355617.667,55938,3,AY,1,100,0.092
1733303890.960670,355653.333,55938,3,AY,1,100,0.090
1733303890.996336,355689.000,55938,3,AY,1,100,0.093
1733303891.036336,355729.000,55952,2,AY,1,100,0.090
1733303891.076337,355769.000,55952,2,AY,1,100,0.096
1733303891.116337,355809.000,55972,3,AY,1,100,0.097
1733303891.156337,355849.000,55972,3,AY,1,100,0.094
1733303891.196337,355889.000,55972,3,AY,1,100,0.088
1733303891.236337,355929.000,55988,2,AY,1,100,0.096
1733303891.276337,355969.000,55988,2,AY,1,100,0.096
1733303891.316337,356009.000,56005,3,AY,1,100,0.086
1733303891.356337,356049.000,56005,3,AY,1,100,0.092
1733303891.396338,356089.000,56005,3,AY,1,100,0.096
1733303891.436338,356129.000,56020,2,AY,1,100,0.091
1733303891.476338,356169.000,56020,2,AY,1,100,0.088
1733303891.516338,356209.000,56039,3,AY,1,100,0.095
1733303891.556338,356249.000,56039,3,AY,1,100,0.085
1733303891.596338,356289.000,56039,3,AY,1,100,0.093
1733303891.636338,356329.000,56055,2,AY,1,100,0.104
1733303891.676338,356369.000,56055,2,AY,1,100,0.095
1733303891.716338,356409.000,56073,3,AY,1,100,0.096
1733303891.756339,356449.000,56073,3,AY,1,100,0.110
1733303891.796339,356489.000,56073,3,AY,1,100,0.088
1733303891.836339,356529.000,56087,2,AY,1,100,0.069
1733303891.876339,356569.000,56087,2,AY,1,100,0.088
1733303891.916339,356609.000,56104,3,AY,1,100,0.094
1733303891.956339,356649.000,56104,3,AY,1,100,0.080
1733303891.996339,356689.000,56104,3,AY,1,100,0.092
1733303892.036340,356729.000,56122,2,AY,1,100,0.095
1733303892.076339,356769.000,56122,2,AY,1,100,0.094
1733303892.116340,356809.000,56140,3,AY,1,100,0.081
1733303892.156340,356849.000,56140,3,AY,1,100,0.087
1733303892.196340,356889.000,56140,3,AY,1,100,0.105
1733303892.236340,356929.000,56155,2,AY,1,100,0.093
1733303892.276340,356969.000,56155,2,AY,1,100,0.079
1733303892.316340,357009.000,56171,3,AY,1,100,0.103
1733303892.356340,357049.000,56171,3,AY,1,100,0.093
1733303892.396340,357089.000,56171,3,AY,1,100,0.086
1733303892.436341,357129.000,56188,3,AY,1,100,0.088
1733303892.476341,357169.000,56188,3,AY,1,100,0.094
1733303892.516341,357209.000,56188,3,AY,1,100,0.103
1733303892.551674,357244.333,56205,3,AY,1,100,0.109
1733303892.587008,357279.667,56205,3,AY,1,100,0.098
1733303892.622341,357315.000,56205,3,AY,1,100,0.088
1733303892.662341,357355.000,56221,2,AY,1,100,0.107
1733303892.702341,357395.000,56221,2,AY,1,100,0.099
1733303892.742342,357435.000,56237,3,AY,1,100,0.094
1733303892.782341,357475.000,56237,3,AY,1,100,0.094
1733303892.822342,357515.000,56237,3,AY,1,100,0.095
1733303892.862342,357555.000,56253,2,AY,1,100,0.109
1733303892.902342,357595.000,56253,2,AY,1,100,0.098
1733303892.942342,357635.000,56272,3,AY,1,100,0.094
1733303892.982342,357675.000,56272,3,AY,1,100,0.109
1733303893.022342,357715.000,56272,3,AY,1,100,0.105
1733303893.062342,357755.000,56289,2,AY,1,100,0.085
1733303893.102343,357795.000,56289,2,AY,1,100,0.108
1733303893.142343,357835.000,56304,3,AY,1,100,0.095
1733303893.182343,357875.000,56304,3,AY,1,100,0.089
1733303893.222343,357915.000,56304,3,AY,1,100,0.095
1733303893.262343,357955.000,56320,2,AY,1,100,0.092
1733303893.302343,357995.000,56320,2,AY,1,100,0.092
1733303893.342343,358035.000,56337,3,AY,1,100,0.096
1733303893.382343,358075.000,56337,3,AY,1,100,0.099
1733303893.422343,358115.000,56337,3,AY,1,100,0.102
1733303893.462344,358155.000,56354,2,AY,1,100,0.094
1733303893.502344,358195.000,56354,2,AY,1,100,0.117
1733303893.542344,358235.000,56369,3,AY,1,100,0.107
1733303893.582344,358275.000,56369,3,AY,1,100,0.092
1733303893.622344,358315.000,56369,3,AY,1,100,0.090
1733303893.662344,358355.000,56385,2,AY,1,100,0.108
1733303893.702344,358395.000,56385,2,AY,1,100,0.097
1733303893.742344,358435.000,56403,3,AY,1,100,0.077
1733303893.782345,358475.000,56403,3,AY,1,100,0.099
1733303893.822345,358515.000,56403,3,AY,1,100,0.108
1733303893.862345,358555.000,56419,3,AY,1,100,0.105
1733303893.902345,358595.000,56419,3,AY,1,100,0.092
1733303893.942345,358635.000,56419,3,AY,1,100,0.086
1733303893.982345,358675.000,56437,2,AY,1,100,0.097
1733303894.022345,358715.000,56437,2,AY,1,100,0.092
1733303894.057679,358750.333,56453,3,AY,1,100,0.092
1733303894.093012,358785.667,56453,3,AY,1,100,0.095
1733303894.128345,358821.000,56453,3,AY,1,100,0.102
1733303894.168346,358861.000,56470,2,AY,1,100,0.099
1733303894.208346,358901.000,56470,2,AY,1,100,0.101
1733303894.248679,358941.333,56486,3,AY,1,100,0.106
1733303894.289013,358981.667,56486,3,AY,1,100,0.092
1733303894.329346,359022.000,56486,3,AY,1,100,0.099
1733303894.369346,359062.000,56502,2,AY,1,100,0.108
1733303894.409346,359102.000,56502,2,AY,1,100,0.096
1733303894.449347,359142.000,56518,3,AY,1,100,0.099
1733303894.489347,359182.000,56518,3,AY,1,100,0.105
1733303894.529347,359222.000,56518,3,AY,1,100,0.107
1733303894.569347,359262.000,56535,3,AY,1,100,0.105
1733303894.609347,359302.000,56535,3,AY,1,100,0.097
1733303894.649347,359342.000,56535,3,AY,1,100,0.096
1733303894.689347,359382.000,56553,2,AY,1,100,0.092
1733303894.729347,359422.000,56553,2,AY,1,100,0.097
1733303894.769347,359462.000,56571,3,AY,1,100,0.108
1733303894.809348,359502.000,56571,3,AY,1,100,0.097
1733303894.849348,359542.000,56571,3,AY,1,100,0.100
1733303894.889348,359582.000,56585,2,AY,1,100,0.111
1733303894.929348,359622.000,56585,2,AY,1,100,0.102
1733303894.969348,359662.000,56602,3,AY,1,100,0.098
1733303895.009348,359702.000,56602,3,AY,1,100,0.100
1733303895.049348,359742.000,56602,3,AY,1,100,0.110
1733303895.089348,359782.000,56619,2,AY,1,100,0.100
1733303895.129349,359822.000,56619,2,AY,1,100,0.101
1733303895.169349,359862.000,56636,3,AY,1,100,0.107
1733303895.209349,359902.000,56636,3,AY,1,100,0.096
1733303895.249349,359942.000,56636,3,AY,1,100,0.102
1733303895.289349,359982.000,56650,2,AY,1,100,0.109
1733303895.329349,360022.000,56650,2,AY,1,100,0.107
1733303895.369349,360062.000,56675,4,AY,1,100,0.101
1733303895.409349,360102.000,56675,4,AY,1,100,0.106
1733303895.449349,360142.000,56675,4,AY,1,100,0.104
1733303895.489350,360182.000,56675,4,AY,1,100,0.104
1733303895.529350,360222.000,56691,3,AY,1,100,0.110
1733303895.569350,360262.000,56691,3,AY,1,100,0.105
1733303895.609350,360302.000,56691,3,AY,1,100,0.100
1733303895.644683,360337.333,56708,3,AY,1,100,0.104
1733303895.680017,360372.667,56708,3,AY,1,100,0.113
1733303895.715350,360408.000,56708,3,AY,1,100,0.101
1733303895.755350,360448.000,56725,2,AY,1,100,0.104
1733303895.795351,360488.000,56725,2,AY,1,100,0.106
1733303895.835351,360528.000,56742,3,AY,1,100,0.108
1733303895.875351,360568.000,56742,3,AY,1,100,0.103
1733303895.915351,360608.000,56742,3,AY,1,100,0.098
1733303895.955351,360648.000,56756,2,AY,1,100,0.103
1733303895.995351,360688.000,56756,2,AY,1,100,0.111
1733303896.035351,360728.000,56774,3,AY,1,100,0.103
1733303896.075351,360768.000,56774,3,AY,1,100,0.094
1733303896.115351,360808.000,56774,3,AY,1,100,0.115
1733303896.155351,360848.000,56790,3,AY,1,100,0.103
1733303896.195352,360888.000,56790,3,AY,1,100,0.099
1733303896.235352,360928.000,56790,3,AY,1,100,0.109
1733303896.275352,360968.000,56807,2,AY,1,100,0.108
1733303896.315352,361008.000,56807,2,AY,1,100,0.103
1733303896.355352,361048.000,56822,3,AY,1,100,0.105
1733303896.395352,361088.000,56822,3,AY,1,100,0.109
1733303896.435352,361128.000,56822,3,AY,1,100,0.093
1733303896.475353,361168.000,56843,2,AY,1,100,0.115
1733303896.515352,361208.000,56843,2,AY,1,100,0.102
1733303896.555353,361248.000,56859,3,AY,1,100,0.099
1733303896.595353,361288.000,56859,3,AY,1,100,0.103
1733303896.635353,361328.000,56859,3,AY,1,100,0.106
1733303896.675353,361368.000,56876,2,AY,1,100,0.107
1733303896.715353,361408.000,56876,2,AY,1,100,0.108
1733303896.755353,361448.000,56892,3,AY,1,100,0.107
1733303896.795353,361488.000,56892,3,AY,1,100,0.108
1733303896.835354,361528.000,56892,3,AY,1,100,0.099
1733303896.875354,361568.000,56908,2,AY,1,100,0.105
1733303896.915354,361608.000,56908,2,AY,1,100,0.092
1733303896.955354,361648.000,56924,3,AY,1,100,0.109
1733303896.995354,361688.000,56924,3,AY,1,100,0.117
1733303897.035354,361728.000,56924,3,AY,1,100,0.118
1733303897.075354,361768.000,56942,2,AY,1,100,0.111
1733303897.115354,361808.000,56942,2,AY,1,100,0.102
1733303897.150688,361843.333,56958,3,AY,1,100,0.111
1733303897.186021,361878.667,56958,3,AY,1,100,0.114
1733303897.221355,361914.000,56958,3,AY,1,100,0.110
1733303897.261355,361954.000,56973,3,AY,1,100,0.105
1733303897.301355,361994.000,56973,3,AY,1,100,0.110
1733303897.341355,362034.000,56973,3,AY,1,100,0.113
1733303897.381355,362074.000,56992,2,AY,1,100,0.106
1733303897.421355,362114.000,56992,2,AY,1,100,0.104
1733303897.461355,362154.000,57009,3,AY,1,100,0.106
1733303897.501355,362194.000,57009,3,AY,1,100,0.106
1733303897.541356,362234.000,57009,3,AY,1,100,0.115
1733303897.581356,362274.000,57025,2,AY,1,100,0.105
1733303897.621356,362314.000,57025,2,AY,1,100,0.110
1733303897.661356,362354.000,57040,3,AY,1,100,0.114
1733303897.701356,362394.000,57040,3,AY,1,100,0.105
1733303897.741356,362434.000,57040,3,AY,1,100,0.107
1733303897.781356,362474.000,57057,3,AY,1,100,0.112
1733303897.821356,362514.000,57057,3,AY,1,100,0.101
1733303897.861356,362554.000,57057,3,AY,1,100,0.113
1733303897.901357,362594.000,57074,2,AY,1,100,0.113
1733303897.941357,362634.000,57074,2,AY,1,100,0.098
1733303897.981357,362674.000,57090,3,AY,1,100,0.104
1733303898.021357,362714.000,57090,3,AY,1,100,0.109
1733303898.061357,362754.000,57090,3,AY,1,100,0.102
1733303898.101857,362794.500,57106,2,AY,1,100,0.102
1733303898.142357,362835.000,57106,2,AY,1,100,0.108
1733303898.182358,362875.000,57122,3,AY,1,100,0.103
1733303898.222358,362915.000,57122,3,AY,1,100,0.111
1733303898.262358,362955.000,57122,3,AY,1,100,0.098
1733303898.302358,362995.000,57139,2,AY,1,100,0.113
1733303898.342358,363035.000,57139,2,AY,1,100,0.109
1733303898.382358,363075.000,57158,3,AY,1,100,0.101
1733303898.422358,363115.000,57158,3,AY,1,100,0.106
1733303898.462358,363155.000,57158,3,AY,1,100,0.103
1733303898.502358,363195.000,57173,2,AY,1,100,0.097
1733303898.542358,363235.000,57173,2,AY,1,100,0.112
1733303898.582359,363275.000,57189,3,AY,1,100,0.119
1733303898.622359,363315.000,57189,3,AY,1,100,0.109
1733303898.662359,363355.000,57189,3,AY,1,100,0.111
1733303898.697692,363390.333,57206,3,AY,1,100,0.109
1733303898.733026,363425.667,57206,3,AY,1,100,0.105
1733303898.768359,363461.000,57206,3,AY,1,100,0.111
1733303898.808359,363501.000,57223,2,AY,1,100,0.117
1733303898.848359,363541.000,57223,2,AY,1,100,0.111
1733303898.888360,363581.000,57239,3,AY,1,100,0.111
1733303898.928360,363621.000,57239,3,AY,1,100,0.108
1733303898.968360,363661.000,57239,3,AY,1,100,0.114
1733303899.008360,363701.000,57254,2,AY,1,100,0.120
1733303899.048360,363741.000,57254,2,AY,1,100,0.111
1733303899.088360,363781.000,57272,3,AY,1,100,0.113
1733303899.128360,363821.000,57272,3,AY,1,100,0.106
1733303899.168360,363861.000,57272,3,AY,1,100,0.115
1733303899.208360,363901.000,57288,2,AY,1,100,0.117
1733303899.248361,363941.000,57288,2,AY,1,100,0.110
1733303899.288361,363981.000,57305,3,AY,1,100,0.103
1733303899.328361,364021.000,57305,3,AY,1,100,0.117
1733303899.368361,364061.000,57305,3,AY,1,100,0.121
1733303899.408361,364101.000,57322,2,AY,1,100,0.111
1733303899.448361,364141.000,57322,2,AY,1,100,0.105
1733303899.488361,364181.000,57339,3,AY,1,100,0.119
1733303899.528361,364221.000,57339,3,AY,1,100,0.110
1733303899.568362,364261.000,57339,3,AY,1,100,0.111
1733303899.608362,364301.000,57355,2,AY,1,100,0.106
1733303899.648362,364341.000,57355,2,AY,1,100,0.113
1733303899.688362,364381.000,57373,3,AY,1,100,0.104
1733303899.728362,364421.000,57373,3,AY,1,100,0.112
1733303899.768362,364461.000,57373,3,AY,1,100,0.133
1733303899.808362,364501.000,57387,3,AY,1,100,0.118
1733303899.848362,364541.000,57387,3,AY,1,100,0.102
1733303899.888362,364581.000,57387,3,AY,1,100,0.107
1733303899.928363,364621.000,57404,2,AY,1,100,0.116
1733303899.968363,364661.000,57404,2,AY,1,100,0.112
1733303900.008363,364701.000,57420,3,AY,1,100,0.113
1733303900.048363,364741.000,57420,3,AY,1,100,0.122
1733303900.088363,364781.000,57420,3,AY,1,100,0.121
1733303900.128363,364821.000,57438,2,AY,1,100,0.113
1733303900.168363,364861.000,57438,2,AY,1,100,0.110
1733303900.208363,364901.000,57454,3,AY,1,100,0.106
